NEWID,UCC,AMOUNT,AMOUNT_,PUB_FLAG
05690312,980281,100,,1
05690312,980286,100,,1
05690312,980310,100,,1
05690312,980330,100,,1
05690321,800932,6300,,1
05690321,800940,2480,,1
05690321,900000,105986,,1
05690321,900140,6998,,1
05690321,900160,500,,1
05690321,900180,20,,1
05690321,900190,5000,,1
05690321,900210,1000,,1
05690321,980000,119505,,1
05690321,980010,5,,1
05690321,980020,48,,1
05690321,980030,3,,1
05690321,980040,3,,1
05690321,980050,1,,1
05690321,980090,100,,1
05690321,980220,100,,1
05690321,980230,100,,1
05690321,980283,100,,1
05690321,980286,100,,1
05690321,980310,100,,1
05690321,980330,100,,1
05690322,800932,6300,,1
05690322,800940,2245,,1
05690322,900000,107116,,1
05690322,900140,8128,,1
05690322,900160,500,,1
05690322,900180,20,,1
05690322,900190,5000,,1
05690322,900210,1000,,1
05690322,980000,121764,,1
05690322,980010,5,,1
05690322,980020,48,,1
05690322,980030,3,,1
05690322,980040,3,,1
05690322,980050,1,,1
05690322,980090,100,,1
05690322,980220,100,,1
05690322,980230,100,,1
05690322,980283,100,,1
05690322,980286,100,,1
05690322,980310,100,,1
05690322,980330,100,,1
05690371,900090,12613,,1
05690371,900180,121512,T,1
05690371,980000,134124,T,1
05690371,980010,2,,1
05690371,980020,60,,1
05690371,980040,5,,1
05690371,980090,100,,1
05690371,980220,100,,1
05690371,980240,100,,1
05690371,980281,100,,1
05690371,980286,100,,1
05690371,980310,100,,1
05690371,980330,100,,1
05690372,900090,11830,,1
05690372,900180,121512,T,1
05690372,980000,133341,T,1
05690372,980010,2,,1
05690372,980020,60,,1
05690372,980040,5,,1
05690372,980090,100,,1
05690372,980220,100,,1
05690372,980240,100,,1
05690372,980281,100,,1
05690372,980286,100,,1
05690372,980310,100,,1
05690372,980330,100,,1
05690411,800932,6000,,1
05690411,900000,95000,,1
05690411,900190,763,,1
05690411,980000,95763,,1
05690411,980010,4,,1
05690411,980020,43,,1
05690411,980030,2,,1
05690411,980040,1,,1
05690411,980050,2,,1
05690411,980090,100,,1
05690411,980220,100,,1
05690411,980240,100,,1
05690411,980282,100,,1
05690411,980286,100,,1
05690411,980300,100,,1
05690411,980330,100,,1
05690412,800932,6000,,1
05690412,900000,95000,,1
05690412,900190,2803,,1
05690412,980000,97803,,1
05690412,980010,4,,1
05690412,980020,43,,1
05690412,980030,2,,1
05690412,980040,1,,1
05690412,980050,2,,1
05690412,980090,100,,1
05690412,980220,100,,1
05690412,980240,100,,1
05690412,980282,100,,1
05690412,980286,100,,1
05690412,980300,100,,1
05690412,980330,100,,1
05690431,900000,97724,,1
05690431,980000,97724,,1
05690431,980010,4,,1
05690431,980020,37,,1
05690431,980030,1,,1
05690431,980040,3,,1
05690431,980050,2,,1
05690431,980090,100,,1
05690431,980210,100,,1
05690431,980230,100,,1
05690431,980281,100,,1
05690431,980286,100,,1
05690431,980310,100,,1
05690431,980330,100,,1
05690432,900000,96011,,1
05690432,980000,96011,,1
05690432,980010,4,,1
05690432,980020,37,,1
05690432,980030,1,,1
05690432,980040,3,,1
05690432,980050,2,,1
05690432,980090,100,,1
05690432,980210,100,,1
05690432,980230,100,,1
05690432,980281,100,,1
05690432,980286,100,,1
05690432,980310,100,,1
05690432,980330,100,,1
05690471,900000,25000,,1
05690471,900150,7800,,1
05690471,980000,32800,,1
05690471,980010,4,,1
05690471,980020,39,,1
05690471,980030,2,,1
05690471,980040,1,,1
05690471,980050,3,,1
05690471,980220,100,,1
05690471,980260,100,,1
05690471,980281,100,,1
05690471,980286,100,,1
05690471,980300,100,,1
05690471,980330,100,,1
05690472,900000,25000,,1
05690472,900150,7800,,1
05690472,980000,32800,,1
05690472,980010,4,,1
05690472,980020,39,,1
05690472,980030,2,,1
05690472,980040,1,,1
05690472,980050,3,,1
05690472,980220,100,,1
05690472,980260,100,,1
05690472,980281,100,,1
05690472,980286,100,,1
05690472,980300,100,,1
05690472,980330,100,,1
05690561,900000,131215,,1
05690561,980000,131215,,1
05690561,980010,4,,1
05690561,980020,45,,1
05690561,980030,2,,1
05690561,980040,3,,1
05690561,980050,2,,1
05690561,980090,100,,1
05690561,980210,100,,1
05690561,980230,100,,1
05690561,980281,100,,1
05690561,980286,100,,1
05690561,980310,100,,1
05690561,980330,100,,1
05690562,900000,431271,T,1
05690562,980000,431271,T,1
05690562,980010,4,,1
05690562,980020,45,,1
05690562,980030,2,,1
05690562,980040,3,,1
05690562,980050,2,,1
05690562,980090,100,,1
05690562,980210,100,,1
05690562,980230,100,,1
05690562,980281,100,,1
05690562,980286,100,,1
05690562,980310,100,,1
05690562,980330,100,,1
05690601,800932,400,,1
05690601,900000,42800,,1
05690601,900030,17696,,1
05690601,980000,60496,,1
05690601,980010,1,,1
05690601,980020,73,,1
05690601,980030,1,,1
05690601,980040,1,,1
05690601,980060,1,,1
05690601,980090,100,,1
05690601,980210,100,,1
05690601,980240,100,,1
05690601,980281,100,,1
05690601,980286,100,,1
05690601,980310,100,,1
05690601,980330,100,,1
05690602,800932,400,,1
05690602,900000,42800,,1
05690602,900030,17696,,1
05690602,980000,60496,,1
05690602,980010,1,,1
05690602,980020,73,,1
05690602,980030,1,,1
05690602,980040,1,,1
05690602,980060,1,,1
05690602,980090,100,,1
05690602,980210,100,,1
05690602,980240,100,,1
05690602,980281,100,,1
05690602,980286,100,,1
05690602,980310,100,,1
05690602,980330,100,,1
05690611,900000,21362,,1
05690611,980000,21362,,1
05690611,980010,1,,1
05690611,980020,23,,1
05690611,980030,1,,1
05690611,980220,100,,1
05690611,980260,100,,1
05690611,980281,100,,1
05690611,980286,100,,1
05690611,980310,100,,1
05690612,900000,40474,,1
05690612,980000,40474,,1
05690612,980010,1,,1
05690612,980020,23,,1
05690612,980030,1,,1
05690612,980090,100,,1
05690612,980220,100,,1
05690612,980250,100,,1
05690612,980281,100,,1
05690612,980286,100,,1
05690612,980310,100,,1
05690631,900030,31680,,1
05690631,980000,31680,,1
05690631,980010,1,,1
05690631,980020,74,,1
05690631,980060,1,,1
05690631,980210,100,,1
05690631,980260,100,,1
05690631,980281,100,,1
05690631,980286,100,,1
05690631,980310,100,,1
05690641,900000,62086,,1
05690641,980000,62086,,1
05690641,980010,5,,1
05690641,980020,44,,1
05690641,980030,2,,1
05690641,980040,2,,1
05690641,980050,3,,1
05690641,980090,100,,1
05690641,980220,100,,1
05690641,980230,100,,1
05690641,980283,100,,1
05690641,980286,100,,1
05690641,980310,100,,1
05690641,980330,100,,1
05690642,900000,44300,,1
05690642,980000,44300,,1
05690642,980010,5,,1
05690642,980020,44,,1
05690642,980030,2,,1
05690642,980040,2,,1
05690642,980050,3,,1
05690642,980090,100,,1
05690642,980220,100,,1
05690642,980230,100,,1
05690642,980283,100,,1
05690642,980286,100,,1
05690642,980310,100,,1
05690642,980330,100,,1
05690691,900030,32004,,1
05690691,900180,15,,1
05690691,980000,32019,,1
05690691,980010,1,,1
05690691,980020,70,,1
05690691,980040,1,,1
05690691,980060,1,,1
05690691,980220,100,,1
05690691,980260,100,,1
05690691,980281,100,,1
05690691,980286,100,,1
05690691,980310,100,,1
05690691,980330,100,,1
05690692,900030,32004,,1
05690692,900180,15,,1
05690692,980000,32019,,1
05690692,980010,1,,1
05690692,980020,70,,1
05690692,980040,1,,1
05690692,980060,1,,1
05690692,980220,100,,1
05690692,980260,100,,1
05690692,980281,100,,1
05690692,980286,100,,1
05690692,980310,100,,1
05690692,980330,100,,1
05690721,800932,40500,,1
05690721,900000,463493,T,1
05690721,900030,36164,,1
05690721,980000,499657,T,1
05690721,980010,5,,1
05690721,980020,47,,1
05690721,980030,2,,1
05690721,980040,3,,1
05690721,980050,2,,1
05690721,980060,1,,1
05690721,980090,100,,1
05690721,980220,100,,1
05690721,980230,100,,1
05690721,980281,100,,1
05690721,980286,100,,1
05690721,980310,100,,1
05690721,980330,100,,1
05690722,800932,40500,,1
05690722,900000,453252,T,1
05690722,900030,36164,,1
05690722,980000,489416,T,1
05690722,980010,5,,1
05690722,980020,47,,1
05690722,980030,2,,1
05690722,980040,3,,1
05690722,980050,2,,1
05690722,980060,1,,1
05690722,980090,100,,1
05690722,980220,100,,1
05690722,980230,100,,1
05690722,980281,100,,1
05690722,980286,100,,1
05690722,980310,100,,1
05690722,980330,100,,1
05690731,900000,55000,,1
05690731,980000,55000,,1
05690731,980010,4,,1
05690731,980020,43,,1
05690731,980030,2,,1
05690731,980040,2,,1
05690731,980050,2,,1
05690731,980220,100,,1
05690731,980260,100,,1
05690731,980281,100,,1
05690731,980285,100,,1
05690731,980290,100,,1
05690731,980330,100,,1
05690732,900000,55000,,1
05690732,980000,55000,,1
05690732,980010,4,,1
05690732,980020,43,,1
05690732,980030,2,,1
05690732,980040,2,,1
05690732,980050,2,,1
05690732,980220,100,,1
05690732,980260,100,,1
05690732,980281,100,,1
05690732,980285,100,,1
05690732,980290,100,,1
05690732,980330,100,,1
05690741,800932,11000,,1
05690741,900000,52751,,1
05690741,900150,8160,,1
05690741,980000,60911,,1
05690741,980010,4,,1
05690741,980020,29,,1
05690741,980030,2,,1
05690741,980050,2,,1
05690741,980220,100,,1
05690741,980260,100,,1
05690741,980281,100,,1
05690741,980286,100,,1
05690741,980310,100,,1
05690742,800932,11000,,1
05690742,900000,51600,,1
05690742,900150,8160,,1
05690742,980000,59760,,1
05690742,980010,4,,1
05690742,980020,29,,1
05690742,980030,2,,1
05690742,980050,2,,1
05690742,980220,100,,1
05690742,980260,100,,1
05690742,980281,100,,1
05690742,980286,100,,1
05690742,980310,100,,1
05690761,800932,10000,,1
05690761,900000,122000,,1
05690761,980000,122000,,1
05690761,980010,5,,1
05690761,980020,48,,1
05690761,980030,3,,1
05690761,980040,3,,1
05690761,980050,2,,1
05690761,980090,100,,1
05690761,980210,100,,1
05690761,980230,100,,1
05690761,980270,100,,1
05690761,980286,100,,1
05690761,980310,100,,1
05690761,980330,100,,1
05690762,800932,10000,,1
05690762,900000,122000,,1
05690762,980000,122000,,1
05690762,980010,5,,1
05690762,980020,48,,1
05690762,980030,3,,1
05690762,980040,3,,1
05690762,980050,2,,1
05690762,980090,100,,1
05690762,980210,100,,1
05690762,980230,100,,1
05690762,980270,100,,1
05690762,980286,100,,1
05690762,980310,100,,1
05690762,980330,100,,1
05690861,900000,3800,,1
05690861,980000,3800,,1
05690861,980010,5,,1
05690861,980020,35,,1
05690861,980030,2,,1
05690861,980040,1,,1
05690861,980050,3,,1
05690861,980210,100,,1
05690861,980260,100,,1
05690861,980270,100,,1
05690861,980286,100,,1
05690861,980300,100,,1
05690861,980330,100,,1
05690862,900000,3800,,1
05690862,980000,3800,,1
05690862,980010,5,,1
05690862,980020,35,,1
05690862,980030,2,,1
05690862,980040,1,,1
05690862,980050,3,,1
05690862,980210,100,,1
05690862,980260,100,,1
05690862,980270,100,,1
05690862,980286,100,,1
05690862,980300,100,,1
05690862,980330,100,,1
05690891,900000,35000,,1
05690891,900150,2616,,1
05690891,980000,37616,,1
05690891,980010,4,,1
05690891,980020,35,,1
05690891,980030,1,,1
05690891,980040,2,,1
05690891,980050,2,,1
05690891,980220,100,,1
05690891,980260,100,,1
05690891,980281,100,,1
05690891,980285,100,,1
05690891,980310,100,,1
05690891,980330,100,,1
05690892,900000,35000,,1
05690892,900150,2616,,1
05690892,980000,37616,,1
05690892,980010,4,,1
05690892,980020,35,,1
05690892,980030,1,,1
05690892,980040,2,,1
05690892,980050,2,,1
05690892,980220,100,,1
05690892,980260,100,,1
05690892,980281,100,,1
05690892,980285,100,,1
05690892,980310,100,,1
05690892,980330,100,,1
05690931,900000,60000,,1
05690931,980000,60000,,1
05690931,980010,2,,1
05690931,980020,56,,1
05690931,980030,2,,1
05690931,980040,3,,1
05690931,980090,100,,1
05690931,980220,100,,1
05690931,980230,100,,1
05690931,980281,100,,1
05690931,980285,100,,1
05690931,980290,100,,1
05690931,980330,100,,1
05690932,900000,60000,,1
05690932,980000,60000,,1
05690932,980010,2,,1
05690932,980020,56,,1
05690932,980030,2,,1
05690932,980040,3,,1
05690932,980090,100,,1
05690932,980220,100,,1
05690932,980230,100,,1
05690932,980281,100,,1
05690932,980285,100,,1
05690932,980290,100,,1
05690932,980330,100,,1
05690961,900000,5000,,1
05690961,900220,1300,,1
05690961,980000,5000,,1
05690961,980010,1,,1
05690961,980020,44,,1
05690961,980030,1,,1
05690961,980040,1,,1
05690961,980090,100,,1
05690961,980220,100,,1
05690961,980230,100,,1
05690961,980281,100,,1
05690961,980286,100,,1
05690961,980310,100,,1
05690961,980330,100,,1
05691001,900000,26106,,1
05691001,980000,26106,,1
05691001,980010,2,,1
05691001,980020,57,,1
05691001,980030,1,,1
05691001,980040,1,,1
05691001,980090,100,,1
05691001,980220,100,,1
05691001,980240,100,,1
05691001,980281,100,,1
05691001,980286,100,,1
05691001,980310,100,,1
05691001,980330,100,,1
05691002,900000,36252,,1
05691002,980000,36252,,1
05691002,980010,2,,1
05691002,980020,57,,1
05691002,980030,1,,1
05691002,980040,1,,1
05691002,980090,100,,1
05691002,980220,100,,1
05691002,980240,100,,1
05691002,980281,100,,1
05691002,980286,100,,1
05691002,980310,100,,1
05691002,980330,100,,1
05691011,900000,43020,,1
05691011,980000,43020,,1
05691011,980010,1,,1
05691011,980020,51,,1
05691011,980030,1,,1
05691011,980040,1,,1
05691011,980090,100,,1
05691011,980210,100,,1
05691011,980240,100,,1
05691011,980281,100,,1
05691011,980286,100,,1
05691011,980310,100,,1
05691011,980330,100,,1
05691012,900000,44487,,1
05691012,980000,44487,,1
05691012,980010,1,,1
05691012,980020,51,,1
05691012,980030,1,,1
05691012,980040,1,,1
05691012,980090,100,,1
05691012,980210,100,,1
05691012,980240,100,,1
05691012,980281,100,,1
05691012,980286,100,,1
05691012,980310,100,,1
05691012,980330,100,,1
05691021,900000,356271,T,1
05691021,900030,94192,,1
05691021,900160,149584,T,1
05691021,900180,110,,1
05691021,980000,600157,T,1
05691021,980010,2,,1
05691021,980020,77,,1
05691021,980030,2,,1
05691021,980040,1,,1
05691021,980060,2,,1
05691021,980090,100,,1
05691021,980210,100,,1
05691021,980240,100,,1
05691021,980281,100,,1
05691021,980286,100,,1
05691021,980310,100,,1
05691021,980330,100,,1
05691022,900000,356271,T,1
05691022,900030,94192,,1
05691022,900160,149584,T,1
05691022,900180,71,,1
05691022,980000,600118,T,1
05691022,980010,2,,1
05691022,980020,77,,1
05691022,980030,2,,1
05691022,980040,1,,1
05691022,980060,2,,1
05691022,980090,100,,1
05691022,980210,100,,1
05691022,980240,100,,1
05691022,980281,100,,1
05691022,980286,100,,1
05691022,980310,100,,1
05691022,980330,100,,1
05691041,900000,181500,,1
05691041,980000,181500,,1
05691041,980010,5,,1
05691041,980020,40,,1
05691041,980030,2,,1
05691041,980040,1,,1
05691041,980050,3,,1
05691041,980220,100,,1
05691041,980260,100,,1
05691041,980281,100,,1
05691041,980286,100,,1
05691041,980310,100,,1
05691041,980330,100,,1
05691042,900000,181500,,1
05691042,980000,181500,,1
05691042,980010,5,,1
05691042,980020,40,,1
05691042,980030,2,,1
05691042,980040,1,,1
05691042,980050,3,,1
05691042,980220,100,,1
05691042,980260,100,,1
05691042,980281,100,,1
05691042,980286,100,,1
05691042,980310,100,,1
05691042,980330,100,,1
05691061,900000,700,,1
05691061,980000,700,,1
05691061,980010,1,,1
05691061,980020,26,,1
05691061,980030,1,,1
05691061,980040,1,,1
05691061,980090,100,,1
05691061,980210,100,,1
05691061,980240,100,,1
05691061,980281,100,,1
05691061,980286,100,,1
05691061,980310,100,,1
05691061,980330,100,,1
05691062,900000,700,,1
05691062,980000,700,,1
05691062,980010,1,,1
05691062,980020,26,,1
05691062,980030,1,,1
05691062,980040,1,,1
05691062,980090,100,,1
05691062,980210,100,,1
05691062,980240,100,,1
05691062,980281,100,,1
05691062,980286,100,,1
05691062,980310,100,,1
05691062,980330,100,,1
05691081,900000,12000,,1
05691081,900030,38992,,1
05691081,900170,150,,1
05691081,900180,150,,1
05691081,900210,170,,1
05691081,980000,51462,,1
05691081,980010,2,,1
05691081,980020,78,,1
05691081,980030,1,,1
05691081,980040,2,,1
05691081,980060,2,,1
05691081,980090,100,,1
05691081,980210,100,,1
05691081,980240,100,,1
05691081,980281,100,,1
05691081,980286,100,,1
05691081,980300,100,,1
05691081,980330,100,,1
05691082,900000,12000,,1
05691082,900030,38992,,1
05691082,900170,150,,1
05691082,900180,150,,1
05691082,900210,170,,1
05691082,980000,51462,,1
05691082,980010,2,,1
05691082,980020,78,,1
05691082,980030,1,,1
05691082,980040,2,,1
05691082,980060,2,,1
05691082,980090,100,,1
05691082,980210,100,,1
05691082,980240,100,,1
05691082,980281,100,,1
05691082,980286,100,,1
05691082,980300,100,,1
05691082,980330,100,,1
05691091,900030,47880,,1
05691091,900150,1104,,1
05691091,900210,3700,,1
05691091,980000,52684,,1
05691091,980010,3,,1
05691091,980020,72,,1
05691091,980040,2,,1
05691091,980060,3,,1
05691091,980090,100,,1
05691091,980220,100,,1
05691091,980230,100,,1
05691091,980281,100,,1
05691091,980286,100,,1
05691091,980300,100,,1
05691091,980330,100,,1
05691092,900030,47880,,1
05691092,900150,1104,,1
05691092,900210,3700,,1
05691092,980000,52684,,1
05691092,980010,3,,1
05691092,980020,72,,1
05691092,980040,2,,1
05691092,980060,3,,1
05691092,980090,100,,1
05691092,980220,100,,1
05691092,980230,100,,1
05691092,980281,100,,1
05691092,980286,100,,1
05691092,980300,100,,1
05691092,980330,100,,1
05691111,800932,20000,,1
05691111,900000,115000,,1
05691111,980000,115000,,1
05691111,980010,1,,1
05691111,980020,62,,1
05691111,980030,1,,1
05691111,980040,1,,1
05691111,980090,100,,1
05691111,980220,100,,1
05691111,980230,100,,1
05691111,980282,100,,1
05691111,980286,100,,1
05691111,980310,100,,1
05691111,980330,100,,1
05691112,800932,20000,,1
05691112,900000,115000,,1
05691112,980000,115000,,1
05691112,980010,1,,1
05691112,980020,62,,1
05691112,980030,1,,1
05691112,980040,1,,1
05691112,980090,100,,1
05691112,980220,100,,1
05691112,980230,100,,1
05691112,980282,100,,1
